source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,distance_pc
65229184450247296,56.51910615107269,24.16536856902076,7.497115632105594,0.1023943424224853,18.93781078845328,-44.62061805868336,17.29123878479004,3.2110767364501958,1.0340664386749268,133.38463071285807
65241313435901568,56.1334290890114,23.87484927646505,7.367449998542193,0.0394201166927814,19.57888027760635,-45.42340532837509,14.320809364318848,2.189035415649414,1.1024198532104492,135.7321733025499
65289588870240384,56.04138926525986,24.26762455350562,7.302329783350095,0.0379198938608169,21.472255504994397,-43.34423303830621,15.175230026245115,2.5290985107421875,1.107045292854309,136.9425963587787
65298483745290368,56.22548048214077,24.44616834794828,7.687680328152036,0.0744010433554649,19.84753721236225,-46.01917781646604,16.687816619873047,2.923370361328125,1.0488245487213137,130.07824952580722
65643184938861312,58.55428664833431,23.347269706275014,7.593239732644184,0.0389745570719242,19.433131920141896,-46.78892199301689,15.459800720214844,2.6172266006469727,1.0476877689361572,131.69609220961226
65677098000371712,57.779677513231455,23.349183178047287,6.69801332118288,0.0668921023607254,17.208624900521556,-41.877844853353125,16.782676696777344,2.956753730773926,0.9534128904342652,149.2980010710696
66451497784867712,57.33962532353392,23.6515782545828,7.376227208651057,0.0450915060937404,18.204462282608745,-45.55520366974744,15.786173820495604,2.780384063720703,1.036978840827942,135.570661221928
66485582645439104,57.7424400126132,23.92835794530036,7.21238536877687,0.0647640749812126,18.43129956497794,-43.31389853777661,16.709012985229492,3.002749443054199,1.0054783821105957,138.6503838700992
66512074003566976,57.40055541252771,23.939616754347057,7.28785562194042,0.063518226146698,19.411524359447647,-44.5730025382453,16.1546573638916,2.870566368103028,1.0865007638931274,137.21457337731206
66523103479455232,57.14081534926531,24.032849766880865,7.065936301955448,0.0775870531797409,19.299176702015146,-44.18203911333444,16.814565658569336,2.958803176879883,0.9394521117210388,141.52406096885662
66556672943906688,57.42804497400579,24.31856840993281,7.469814986220502,0.0609295852482318,20.44678768144668,-47.8397668094135,16.043075561523438,3.049557685852051,1.1767700910568235,133.87212425537857
66560727393001216,57.72778472773581,24.36532670246176,7.474582166375677,0.0719356313347816,19.16866003126157,-47.10024451822018,16.67949867248535,2.967493057250977,0.9842361211776732,133.78674255512084
66657415696297344,57.86348961016656,24.518448754707425,7.251437641917489,0.0272226855158805,19.74663141605784,-45.4512945621952,8.769577980041504,0.5342140197753906,0.9389763474464417,137.9036888105365
66747816167123712,57.426245257389006,24.462799736001266,7.547732480662261,0.0183271653950214,18.676157331737546,-46.77229142531257,11.899782180786133,1.1820087432861328,1.1796321868896484,132.49012237278671
66749121837171840,57.38774921504782,24.533832683321616,7.418666857726491,0.0358787328004837,20.208257770798163,-46.08040738976238,15.3596830368042,2.590059280395508,1.0772528648376465,134.79510795912165
66791483097102464,56.90992716923971,24.59977311594228,7.089912221780614,0.0985724478960037,19.552870790207542,-43.37928949268648,17.59271240234375,3.262279510498047,0.9624747037887572,141.04546977717763
66820590092840960,56.908632149092455,24.81955061391246,7.321610715925585,0.0386602617800235,18.77571686440077,-44.18426716411387,15.393848419189451,2.577822685241699,1.0841953754425049,136.58196793020588
66897933865345920,58.18906123797251,25.279659903374625,7.224048040147685,0.0174626912921667,19.494968153501564,-45.0654688095901,13.247913360595703,1.640162467956543,0.9948720335960388,138.42654346185057
67747615832673408,54.31896492165065,23.184364977067364,7.99036369694287,0.0798695310950279,22.168188360545816,-48.66331092667877,16.504718780517578,3.010006904602051,0.9977060556411744,125.15074881792954
68236795427794816,54.88473033037803,24.266864029139796,7.182498896457282,0.0572058632969856,19.773563485274597,-45.54958301411696,16.123355865478516,2.9054126739501958,0.967868983745575,139.22730993989336
68268165869533568,55.73575580016508,24.22917036681453,7.53592059810258,0.0887695848941803,19.901504654785438,-46.99139134250538,17.09484100341797,3.1783933639526367,1.0597412586212158,132.69778880788414
68303487680516224,56.109579035829455,24.58950062402356,7.465685925621427,0.0195420682430267,19.65581279402085,-46.0475584579759,11.282753944396973,1.0796499252319336,0.9851145148277284,133.94616515652072
