pair_id,group_id,r_ap,x_o,y_o,x_e,y_e,flux_o,flux_e,sky_o,sky_e
10,1,6,177.8648485544969,130.77553320323466,208.07735668337887,136.44325977796177,814.5792821696868,821.7477699288875,-46.0,-45.5
10,1,8,177.8648485544969,130.77553320323466,208.07735668337887,136.44325977796177,846.4744901554022,819.9311834669552,-46.0,-45.5
11,1,3,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,118.61355136171824,134.50525356928256,-46.0,-46.5
11,1,4,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,134.46466329952727,160.27801814643772,-46.0,-46.5
11,1,5,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,146.0232671872327,174.3008298677314,-46.0,-46.5
11,1,6,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,156.84350447651195,191.32423172678136,-46.0,-46.5
11,1,8,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,163.39259004540145,210.30921767810105,-46.0,-46.5
12,1,3,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,23.299198876301034,43.89205405255643,-46.0,-46.0
12,1,4,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,20.787193318244135,51.32501559869297,-46.0,-46.0
12,1,5,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,13.903295160390826,59.744084612206734,-46.0,-46.0
12,1,6,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,8.208468082117179,67.3943524651695,-46.0,-46.0
12,1,8,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,-2.7426622528419102,72.75270021052893,-46.0,-46.0
13,1,3,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,23.93625416226405,351.41136056928576,-46.5,-46.0
13,1,4,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,32.237826918435076,746.3884552633319,-46.5,-46.0
13,1,5,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,38.384098644235564,1282.7610905253364,-46.5,-46.0
13,1,6,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,41.477658764686566,1956.9377368788923,-46.5,-46.0
13,1,8,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,60.52846154655526,3738.1972082740076,-46.5,-46.0
14,1,3,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,25.135408841247227,18.48352087245462,-46.0,-45.5
14,1,4,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,35.49621332554125,20.24313499857135,-46.0,-45.5
14,1,5,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,43.47926624731326,21.236194253087888,-46.0,-45.5
14,1,6,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,52.58344800808845,24.820767106440144,-46.0,-45.5
14,1,8,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,61.76482440104883,11.851211524031896,-46.0,-45.5
15,1,3,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,25.166386894959487,21.027701318228083,-46.0,-46.0
15,1,4,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,34.8982226742819,21.763554729100633,-46.0,-46.0
15,1,5,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,46.54620315886041,32.95764607230012,-46.0,-46.0
15,1,6,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,56.16847790986867,40.73972571536797,-46.0,-46.0
15,1,8,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,75.1730376820251,63.65253953152387,-46.0,-46.0
16,1,3,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,181.10869564028712,259.5990604624442,-46.0,-46.0
16,1,4,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,193.8013701743721,273.60611402951895,-46.0,-46.0
16,1,5,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,200.6818583228337,282.9048955513431,-46.0,-46.0
16,1,6,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,209.23653740611007,293.66187122145857,-46.0,-46.0
16,1,8,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,232.6009093293469,321.47640083961414,-46.0,-46.0
17,1,3,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,94.55190969048704,98.46006540916005,-46.0,-46.5
17,1,4,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,97.50213143470864,99.30493486572686,-46.0,-46.5
17,1,5,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,101.53309748438824,104.90062528238013,-46.0,-46.5
17,1,6,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,104.73807793659944,121.60600203258582,-46.0,-46.5
17,1,8,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,124.99166348106337,141.1387166258046,-46.0,-46.5
18,1,3,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,51.828474579773456,69.11154671877784,-45.5,-45.5
18,1,4,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,51.49862887153995,70.26341717041669,-45.5,-45.5
18,1,5,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,50.56594718905171,73.37067322572602,-45.5,-45.5
18,1,6,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,44.35659569291147,80.04474160679001,-45.5,-45.5
18,1,8,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,30.75133517822178,61.71013535667407,-45.5,-45.5
19,1,3,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,230.8912954580053,201.0645018563223,-46.0,-45.5
19,1,4,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,242.4537769524468,202.69690689455138,-46.0,-45.5
19,1,5,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,257.48243496061696,201.10843578048707,-46.0,-45.5
19,1,6,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,270.975159739266,201.96876603395413,-46.0,-45.5
19,1,8,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,290.4973164907369,188.5512024668842,-46.0,-45.5
20,1,3,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,53.885426626502294,67.28320363111129,-45.5,-45.5
20,1,4,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,52.98666289857783,65.7841813586615,-45.5,-45.5
20,1,5,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,54.39240336450348,64.0625924171236,-45.5,-45.5
20,1,6,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,63.85144147342635,66.68352075826351,-45.5,-45.5
20,1,8,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,157.463200297223,156.6910247646938,-45.5,-45.5
21,1,3,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,83.92813569901614,92.1023652804272,-46.0,-46.5
21,1,4,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,89.25131104689444,89.6467473081907,-46.0,-46.5
21,1,5,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,86.75720925432415,83.69459394694195,-46.0,-46.5
21,1,6,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,74.38436880750032,83.00983330740928,-46.0,-46.5
21,1,8,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,59.38573320936666,72.79476085330316,-46.0,-46.5
22,1,3,132.2178368454926,296.5368821061878,162.6080494414143,302.1261936477401,44.54035059483499,44.05808940715497,-45.5,-45.5
22,1,4,132.2178368454926,296.5368821061878,162.6080494414143,302.1261936477401,45.01858598561148,46.38239261218905,-45.5,-45.5
22,1,5,132.2178368454926,296.5368821061878,162.6080494414143,302.1261936477401,44.61685804502031,46.88195611540641,-45.5,-45.5
22,1,6,132.2178368454926,296.5368821061878,162.6080494414143,302.1261936477401,38.471778221821296,43.96548905698182,-45.5,-45.5
22,1,8,132.2178368454926,296.5368821061878,162.6080494414143,302.1261936477401,25.098919357889827,31.773770209098075,-45.5,-45.5
23,1,3,255.435702945476,307.8471452084548,285.4795874467606,313.28171284271707,26.23772647297733,32.726373529564626,-46.0,-46.0
23,1,4,255.435702945476,307.8471452084548,285.4795874467606,313.28171284271707,29.75068801858015,28.679305085172018,-46.0,-46.0
23,1,5,255.435702945476,307.8471452084548,285.4795874467606,313.28171284271707,34.07543308393906,19.787506784455218,-46.0,-46.0
23,1,6,255.435702945476,307.8471452084548,285.4795874467606,313.28171284271707,36.92721086833262,6.389461109728472,-46.0,-46.0
23,1,8,255.435702945476,307.8471452084548,285.4795874467606,313.28171284271707,32.68007832351759,-10.989907532069992,-46.0,-46.0
24,1,3,284.945442363332,324.74710493566766,314.8852877228838,330.38034928968045,77.52680882799109,71.06953413723522,-46.5,-46.5
24,1,4,284.945442363332,324.74710493566766,314.8852877228838,330.38034928968045,83.6812348751082,67.92426298543569,-46.5,-46.5
24,1,5,284.945442363332,324.74710493566766,314.8852877228838,330.38034928968045,90.51404070814942,64.40666270847532,-46.5,-46.5
24,1,6,284.945442363332,324.74710493566766,314.8852877228838,330.38034928968045,99.47634622741316,61.2829787865121,-46.5,-46.5
24,1,8,284.945442363332,324.74710493566766,314.8852877228838,330.38034928968045,106.30813073869103,51.806605806666994,-46.5,-46.5
25,1,3,155.16460100956044,330.6192729387621,184.9601283992704,336.2023182562882,21.642330025310002,18.003741080134205,-46.0,-46.0
25,1,4,155.16460100956044,330.6192729387621,184.9601283992704,336.2023182562882,25.16387104624482,18.60280468918245,-46.0,-46.0
25,1,5,155.16460100956044,330.6192729387621,184.9601283992704,336.2023182562882,27.993895194193556,13.827507823950327,-46.0,-46.0
25,1,6,155.16460100956044,330.6192729387621,184.9601283992704,336.2023182562882,29.50373161439893,8.839305916993908,-46.0,-46.0
25,1,8,155.16460100956044,330.6192729387621,184.9601283992704,336.2023182562882,26.957295250966126,2.94589134177113,-46.0,-46.0
26,1,3,237.74841874376835,331.0613266758326,267.8236390846352,336.77909006266,92.13995234094,89.08910419990002,-46.0,-46.5
26,1,4,237.74841874376835,331.0613266758326,267.8236390846352,336.77909006266,95.22931599956883,95.07037249983978,-46.0,-46.5
26,1,5,237.74841874376835,331.0613266758326,267.8236390846352,336.77909006266,94.89727180985255,94.82895857723179,-46.0,-46.5
26,1,6,237.74841874376835,331.0613266758326,267.8236390846352,336.77909006266,94.3972452833732,95.86901904879232,-46.0,-46.5
26,1,8,237.74841874376835,331.0613266758326,267.8236390846352,336.77909006266,77.9111037080529,96.37676353200914,-46.0,-46.5
27,1,3,68.99287544430165,342.2500882255918,99.55506819818515,348.0454758894474,30.474730212191616,25.435755180600836,-47.0,-46.5
27,1,4,68.99287544430165,342.2500882255918,99.55506819818515,348.0454758894474,31.347329510070267,17.932677664575294,-47.0,-46.5
27,1,5,68.99287544430165,342.2500882255918,99.55506819818515,348.0454758894474,36.930330050003704,8.532782184727239,-47.0,-46.5
27,1,6,68.99287544430165,342.2500882255918,99.55506819818515,348.0454758894474,45.93132176169638,1.46683500605468,-47.0,-46.5
27,1,8,68.99287544430165,342.2500882255918,99.55506819818515,348.0454758894474,62.02585319398713,-8.984693534233884,-47.0,-46.5
28,1,3,66.60786248450141,350.60776859067704,97.1628104847784,356.247521368138,44.35249979391028,41.43975273003025,-47.0,-47.0
28,1,4,66.60786248450141,350.60776859067704,97.1628104847784,356.247521368138,43.446134954696845,46.53608713027734,-47.0,-47.0
28,1,5,66.60786248450141,350.60776859067704,97.1628104847784,356.247521368138,45.10090865636039,53.10638523306534,-47.0,-47.0
28,1,6,66.60786248450141,350.60776859067704,97.1628104847784,356.247521368138,44.01277890638357,49.38215975589537,-47.0,-47.0
28,1,8,66.60786248450141,350.60776859067704,97.1628104847784,356.247521368138,54.110072088766174,66.64853604776727,-47.0,-47.0
29,1,3,153.06759376745896,354.13808656091726,183.29545154306493,359.97032358155406,16.599898505618967,11.514362237877776,-46.5,-46.5
29,1,4,153.06759376745896,354.13808656091726,183.29545154306493,359.97032358155406,16.924614935966474,7.423865075266349,-46.5,-46.5
29,1,5,153.06759376745896,354.13808656091726,183.29545154306493,359.97032358155406,21.27764277314418,7.9657361232184485,-46.5,-46.5
29,1,6,153.06759376745896,354.13808656091726,183.29545154306493,359.97032358155406,27.944841576689214,10.273237122029968,-46.5,-46.5
29,1,8,153.06759376745896,354.13808656091726,183.29545154306493,359.97032358155406,27.82097499057454,14.784478064279028,-46.5,-46.5
0,2,3,108.0164200115006,2.602617116408504,138.92601399292764,8.161630640819931,4.197258503145122,8.96202944903689,-47.5,-47.5
0,2,4,108.0164200115006,2.602617116408504,138.92601399292764,8.161630640819931,135.91769278746233,-1.8901702098637543,-47.5,-47.5
0,2,5,108.0164200115006,2.602617116408504,138.92601399292764,8.161630640819931,462.6784928190373,-16.900462436683938,-47.5,-47.5
0,2,6,108.0164200115006,2.602617116408504,138.92601399292764,8.161630640819931,950.659966140639,-29.16968921703028,-47.5,-47.5
0,2,8,108.0164200115006,2.602617116408504,138.92601399292764,8.161630640819931,2385.6690302304414,-80.51696834048562,-47.5,-47.5
1,2,3,261.1637584952026,6.696580933892444,291.162376722575,12.490138662413145,3.000978350389005,22.307177551099812,-47.5,-48.0
1,2,4,261.1637584952026,6.696580933892444,291.162376722575,12.490138662413145,-9.66810438658058,16.949670217875337,-47.5,-48.0
1,2,5,261.1637584952026,6.696580933892444,291.162376722575,12.490138662413145,-24.967564549652252,16.84874170634066,-47.5,-48.0
1,2,6,261.1637584952026,6.696580933892444,291.162376722575,12.490138662413145,-46.87014730901592,5.435247897868976,-47.5,-48.0
1,2,8,261.1637584952026,6.696580933892444,291.162376722575,12.490138662413145,67.65207507351079,-17.393126224793377,-47.5,-48.0
2,2,3,223.84807932196625,49.28898186589897,254.29556785340992,54.91675701272815,43.40511345656773,24.90110164594489,-47.0,-47.0
2,2,4,223.84807932196625,49.28898186589897,254.29556785340992,54.91675701272815,46.81202719947714,28.802097767411396,-47.0,-47.0
2,2,5,223.84807932196625,49.28898186589897,254.29556785340992,54.91675701272815,48.216996893393116,32.792338510007085,-47.0,-47.0
2,2,6,223.84807932196625,49.28898186589897,254.29556785340992,54.91675701272815,51.82889188930221,36.7996985105392,-47.0,-47.0
2,2,8,223.84807932196625,49.28898186589897,254.29556785340992,54.91675701272815,56.956933666861005,45.57568716926107,-47.0,-47.0
4,2,3,278.9169335822873,64.67893641073714,308.88343657977146,70.22924614170911,27.726015266415743,28.500552249690145,-47.0,-47.0
4,2,4,278.9169335822873,64.67893641073714,308.88343657977146,70.22924614170911,28.887985480490443,19.777656146440677,-47.0,-47.0
4,2,5,278.9169335822873,64.67893641073714,308.88343657977146,70.22924614170911,27.16833507145202,15.008599420379596,-47.0,-47.0
4,2,6,278.9169335822873,64.67893641073714,308.88343657977146,70.22924614170911,36.61948828197819,16.20802514427305,-47.0,-47.0
4,2,8,278.9169335822873,64.67893641073714,308.88343657977146,70.22924614170911,49.25205048943826,-3.5810989335241175,-47.0,-47.0
5,2,3,212.7648546675352,72.87135417128842,243.0013694088173,78.46120168520764,241.6248684322386,233.7367055131615,-47.0,-47.0
5,2,4,212.7648546675352,72.87135417128842,243.0013694088173,78.46120168520764,255.39382889129365,245.57887812821446,-47.0,-47.0
5,2,5,212.7648546675352,72.87135417128842,243.0013694088173,78.46120168520764,267.14175972301564,266.2206027792363,-47.0,-47.0
5,2,6,212.7648546675352,72.87135417128842,243.0013694088173,78.46120168520764,282.92281973730314,285.6843917526812,-47.0,-47.0
5,2,8,212.7648546675352,72.87135417128842,243.0013694088173,78.46120168520764,305.3159730735297,310.0197050394272,-47.0,-47.0
6,2,3,203.76005558027327,104.02104601508752,234.00195068659764,109.7328945115709,91.13775510037635,84.964941302326,-46.5,-46.5
6,2,4,203.76005558027327,104.02104601508752,234.00195068659764,109.7328945115709,93.17934217053244,86.22267452996039,-46.5,-46.5
6,2,5,203.76005558027327,104.02104601508752,234.00195068659764,109.7328945115709,101.41871442130787,79.92142743553723,-46.5,-46.5
6,2,6,203.76005558027327,104.02104601508752,234.00195068659764,109.7328945115709,107.6474761460704,80.1166501145317,-46.5,-46.5
6,2,8,203.76005558027327,104.02104601508752,234.00195068659764,109.7328945115709,115.50275039806002,86.6253826072043,-46.5,-46.5
7,2,3,204.25911633846127,112.59188219786556,234.5519046407236,118.22830086637914,36.77810205364813,33.81960843038246,-46.5,-46.5
7,2,4,204.25911633846127,112.59188219786556,234.5519046407236,118.22830086637914,36.507810208623596,34.834683095496075,-46.5,-46.5
7,2,5,204.25911633846127,112.59188219786556,234.5519046407236,118.22830086637914,34.877396469818905,24.524757482662608,-46.5,-46.5
7,2,6,204.25911633846127,112.59188219786556,234.5519046407236,118.22830086637914,39.61078973656549,18.798980374901475,-46.5,-46.5
7,2,8,204.25911633846127,112.59188219786556,234.5519046407236,118.22830086637914,67.99872072130711,33.61812272577481,-46.5,-46.5
8,2,3,71.2583193012277,127.08976092692734,101.9028057877646,132.92457976885387,1158.982628736865,1264.9417166127519,-46.5,-46.5
8,2,4,71.2583193012277,127.08976092692734,101.9028057877646,132.92457976885387,1190.8362553594716,1298.417491951128,-46.5,-46.5
8,2,5,71.2583193012277,127.08976092692734,101.9028057877646,132.92457976885387,1207.9085374742153,1320.6576186610241,-46.5,-46.5
8,2,6,71.2583193012277,127.08976092692734,101.9028057877646,132.92457976885387,1217.7746488799344,1335.0514804260056,-46.5,-46.5
8,2,8,71.2583193012277,127.08976092692734,101.9028057877646,132.92457976885387,1227.3816891693268,1357.5881799719864,-46.5,-46.5
9,2,3,22.973279398922937,127.49635218138252,53.87436978834416,133.3154309673211,157.88994779527047,156.25528453570178,-47.0,-46.5
9,2,4,22.973279398922937,127.49635218138252,53.87436978834416,133.3154309673211,163.96602534768908,161.22275810795918,-47.0,-46.5
9,2,5,22.973279398922937,127.49635218138252,53.87436978834416,133.3154309673211,172.0763545751397,163.251567487001,-47.0,-46.5
9,2,6,22.973279398922937,127.49635218138252,53.87436978834416,133.3154309673211,179.47441898376746,161.50948193230033,-47.0,-46.5
9,2,8,22.973279398922937,127.49635218138252,53.87436978834416,133.3154309673211,197.86827350109888,170.58996347711036,-47.0,-46.5
10,2,3,177.8648485544969,130.77553320323466,208.07735668337887,136.44325977796177,808.8067265755753,803.7133862936953,-46.5,-46.5
10,2,4,177.8648485544969,130.77553320323466,208.07735668337887,136.44325977796177,838.9583847216363,824.8316806320108,-46.5,-46.5
10,2,5,177.8648485544969,130.77553320323466,208.07735668337887,136.44325977796177,851.9832507821043,835.3215258950781,-46.5,-46.5
10,2,6,177.8648485544969,130.77553320323466,208.07735668337887,136.44325977796177,862.860366063609,842.8546043553206,-46.5,-46.5
10,2,8,177.8648485544969,130.77553320323466,208.07735668337887,136.44325977796177,879.0061938834715,867.2210277721897,-46.5,-46.5
11,2,3,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,130.96755072127053,133.2313209062704,-46.5,-47.0
11,2,4,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,138.42471810859706,150.91801754615972,-46.5,-47.0
11,2,5,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,139.25663009037999,158.36228279961733,-46.5,-47.0
11,2,6,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,140.05509198361142,166.7001679699688,-46.5,-47.0
11,2,8,315.70748888238023,142.77466266088055,345.6848894980863,148.25234960706177,135.4085307364312,166.74961013427674,-46.5,-47.0
12,2,3,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,39.27327917769844,40.78260825928987,-47.0,-46.5
12,2,4,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,40.940779839744664,45.5951200079885,-47.0,-46.5
12,2,5,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,39.44333418603719,53.62603023582642,-47.0,-46.5
12,2,6,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,46.23457245291047,57.6703322977246,-47.0,-46.5
12,2,8,19.41210298548798,144.8790053484839,50.18690896597071,150.78207330522108,67.60737249895283,62.54823219377977,-47.0,-46.5
13,2,3,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,27.09831180578817,333.4597374420889,-47.0,-46.0
13,2,4,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,30.455195222464226,713.9791838416509,-47.0,-46.0
13,2,5,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,32.1345808386136,1234.2604108133996,-47.0,-46.0
13,2,6,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,31.116439309206726,1894.670573085697,-47.0,-46.0
13,2,8,353.3999546482896,183.02692894044125,383.37069252142527,188.59747643631985,36.635907440089795,3649.232656163367,-47.0,-46.0
14,2,3,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,22.02777969933095,29.752425372274956,-46.5,-46.5
14,2,4,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,29.177347017082866,38.64939558211745,-46.5,-46.5
14,2,5,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,29.551778589122023,52.14204296640628,-46.5,-46.5
14,2,6,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,31.254669138661484,59.72373193320436,-46.5,-46.5
14,2,8,94.76147904394826,183.7577088575748,125.12804488749046,189.7933490751099,27.31471301667625,67.44958623832827,-46.5,-46.5
15,2,3,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,19.86693259182016,13.777373950711308,-46.5,-46.5
15,2,4,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,27.861307728385327,12.38861105132355,-46.5,-46.5
15,2,5,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,36.35996812067151,20.29593179035919,-46.5,-46.5
15,2,6,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,43.10552442205335,27.791402660473068,-46.5,-46.5
15,2,8,58.984998043042616,195.36316118407905,89.7723372199033,200.92416624377853,56.15592550366091,38.80832543790348,-46.5,-46.5
16,2,3,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,201.29296617695763,238.43486940684988,-46.5,-46.5
16,2,4,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,211.66308152915872,251.19037232558048,-46.5,-46.5
16,2,5,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,218.35635921165795,257.23708853931385,-46.5,-46.5
16,2,6,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,222.4344636994956,260.2472166455709,-46.5,-46.5
16,2,8,38.73740000385283,223.9128987920916,69.25299820621878,229.77285598842536,242.2072616430396,274.560633907,-46.5,-46.5
17,2,3,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,91.1302514025706,90.68335225779151,-46.5,-47.0
17,2,4,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,97.88568192300909,94.8291714498746,-46.5,-47.0
17,2,5,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,100.55442676539542,97.15969690799193,-46.5,-47.0
17,2,6,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,102.65830122611351,106.00739431698639,-46.5,-47.0
17,2,8,315.403391295236,227.9056068130418,345.3889490521839,233.3693293426144,115.01454484882743,117.74717317879367,-46.5,-47.0
18,2,3,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,72.01889816666608,75.38115460865038,-46.5,-46.5
18,2,4,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,78.22656369812967,84.97305098909828,-46.5,-46.5
18,2,5,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,82.82957934756587,97.29496185678954,-46.5,-46.5
18,2,6,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,94.92116588639146,111.78681933349071,-46.5,-46.5
18,2,8,112.11800845711086,237.57268811605664,142.51292014952438,243.2073200700709,118.4394020405216,137.0159046947756,-46.5,-46.5
19,2,3,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,212.2891220664667,209.007243988249,-46.5,-46.0
19,2,4,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,223.86086851455093,208.67042992297866,-46.5,-46.0
19,2,5,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,234.87356330772036,206.85673747652254,-46.5,-46.0
19,2,6,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,246.58164571159614,205.51862270069978,-46.5,-46.0
19,2,8,110.66805392035847,261.99578847525487,141.0162998162433,267.7294893955004,264.2482606534104,184.07510550511688,-46.5,-46.0
20,2,3,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,57.04319206268042,57.98504126019793,-46.0,-46.0
20,2,4,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,59.39576326374345,57.552643692832135,-46.0,-46.0
20,2,5,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,60.46593997629634,52.816475817607625,-46.0,-46.0
20,2,6,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,57.141122163038744,49.33792043324502,-46.0,-46.0
20,2,8,198.43530511627725,273.4297647202993,228.6012038780601,279.1013499446946,56.16200462883535,54.76421698841841,-46.0,-46.0
21,2,3,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,99.20264320670185,75.3729930563461,-47.0,-47.0
21,2,4,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,108.78350452721679,69.20425692480512,-47.0,-47.0
21,2,5,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,110.65697594894982,58.92315818418865,-47.0,-47.0
21,2,6,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,112.71672863131153,49.64401334265949,-47.0,-47.0
21,2,8,317.4140839855377,278.21132363763263,347.2559696749261,283.91179589164665,134.76096411934668,25.9100011231385,-47.0,-47.0
22,2,3,132.2178368454926,296.5368821061878,162.6080494414143,302.1261936477401,39.282194384694776,35.77830657074901,-46.0,-46.0
22,2,4,132.2178368454926,296.5368821061878,162.6080494414143,302.1261936477401,40.61969167613552,35.17020697302269,-46.0,-46.0
