2MASX,Jtot,Jlogr,n,Htot,Hlogr,Ktot,Klogr,6dFGS,No,p,RAJ2000,DEJ2000,cz,JlogRe,HlogRe,KlogRe,JlogIe,HlogIe,KlogIe,logVd,Mt,Group,Nr,Ng,cz.gr,d5,sD5,Js,Hs,Ks,d_mpc,M_K,M_pred,residual,mu_fj,d_fj_mpc
J06021728-3956347,12.793,0.358,5.5,12.045,0.342,11.336,0.571,g0602173-395635,1,p,6.03813,-39.94294,14360,0.162,0.146,0.375,3.573,3.753,3.495,2.482,0.0,1185.0,16.0,5.0,13903.0,0.8182,2.5839,1,1,1,203.6590554531272,-25.208518626146194,-25.08353515011548,-0.1249834760307138,36.41953515011548,192.26800942577367
J06021862-3906087,12.945,0.598,4.93,12.449,0.502,11.677,0.843,g0602186-390609,1,p,6.0385,-39.10242,14031,0.402,0.306,0.647,3.031,3.271,2.814,2.312,1.0,1223.0,6.0,3.0,13881.0,1.2042,1.1553,1,1,1,198.99305063111615,-24.81718954975562,-24.525742295858915,-0.2914472538967061,36.20274229585891,173.9996838431912
J06022596-4453518,11.806,0.964,5.25,11.104,0.921,10.77,0.952,g0602259-445352,1,p,6.04054,-44.89772,12530,0.726,0.683,0.714,2.747,2.964,2.957,2.291,4.0,,,,,1.3442,1.1293,1,1,1,177.705290029783,-25.47850178158554,-24.456838472686048,-1.021663308899491,35.22683847268605,111.01142935047471
J06023651-5356003,12.901,0.318,2.62,12.097,0.299,11.886,0.199,g0602366-535600,1,p,6.04349,-53.93339,10427,0.003,-0.016,-0.116,3.59,3.8,4.016,2.195,1.0,,,,,1.9265,0.4611,1,1,1,147.879733371153,-23.96354329431934,-24.141849566752928,0.17830627243358776,36.02784956675293,160.5350668957219
J06023948-5843334,12.603,0.669,6.0,11.808,0.701,11.532,0.652,g0602395-584333,1,p,6.04431,-58.72594,11383,0.39,0.422,0.373,3.004,3.111,3.248,2.252,2.5,869.0,6.0,12.0,11368.0,2.8564,0.3001,1,1,1,161.43809388739186,-24.508030105865483,-24.328874229650715,-0.17915587621476803,35.86087422965072,148.6533996898364
J06024190-2218538,13.139,0.622,6.0,12.501,0.584,12.284,0.503,g0602419-221854,1,p,6.04497,-22.315,14902,0.455,0.417,0.336,2.908,3.089,3.251,2.185,1.5,,,,,1.5886,0.5786,1,1,1,211.3459083817898,-24.34096922192262,-24.109038222384896,-0.2319309995377239,36.393038222384895,189.93615605979898
J06024602-5847454,12.907,0.557,4.15,12.062,0.559,11.813,0.482,g0602460-584746,1,,6.04611,-58.79597,11023,0.278,0.28,0.203,3.108,3.294,3.476,2.179,2.5,869.0,6.0,12.0,11368.0,1.2068,1.6559,1,1,1,156.33243511558643,-24.157245463682912,-24.089351415764074,-0.06789404791883769,35.90235141576407,151.52011216520776
J06025039-5238489,13.588,0.399,6.0,12.844,0.316,12.488,0.4,g0602504-523849,1,p,6.04734,-52.64697,10188,0.064,-0.019,0.065,3.147,3.462,3.371,2.323,0.0,746.0,5.0,3.0,9933.0,1.8238,0.6466,1,1,1,144.4901432420933,-23.311191108072677,-24.561834774663755,1.2506436665910776,37.04983477466375,257.02002111609795
J06025115-2341277,11.661,0.885,5.67,11.049,0.815,10.647,0.856,g0602511-234128,1,p,6.04754,-23.69097,11724,0.619,0.549,0.59,2.952,3.189,3.195,2.49,0.0,,,,,3.525,0.1543,1,1,1,166.27428733512977,-25.45712547544678,-25.109784225609907,-0.3473412498368731,35.756784225609906,141.69575679921024
J06030453-2644152,13.318,0.4,5.24,12.784,0.295,12.452,0.34,g0603045-264416,1,p,6.05126,-26.73764,11935,0.154,0.049,0.094,3.26,3.537,3.505,2.332,1.0,1018.0,3.0,3.0,12310.0,1.5488,0.7994,1,1,1,169.26677067082682,-23.690858543328655,-24.591364984594982,0.9005064412663266,37.04336498459498,256.25538288256513
J06030521-3252088,12.847,0.521,4.96,12.286,0.4,11.702,0.608,g0603052-325209,1,p,6.05145,-32.86908,13464,0.312,0.191,0.399,3.219,3.536,3.272,2.357,1.0,,,,,7.7526,0.0257,1,1,1,190.95163806552262,-24.702616941453627,-24.673393345515066,-0.02922359593856072,36.375393345515064,188.39903289310814
J06032185-6449112,12.335,0.777,2.32,11.651,0.767,11.22,0.808,g0603219-644911,1,,6.05608,-64.81975,13386,0.566,0.556,0.597,2.914,3.057,3.066,2.088,4.0,,,,,,,1,1,1,189.8454119982981,-25.172000529952193,-23.790768182014972,-1.381232347937221,35.01076818201497,100.49712469253767
J06032683-6637064,13.119,0.401,4.2,12.23,0.515,12.059,0.394,g0603268-663706,1,p,6.05745,-66.61845,10956,0.107,0.221,0.1,3.343,3.32,3.558,2.204,2.0,,,,,3.531,0.2164,1,1,1,155.38221528861152,-23.898006544524407,-24.17137977668416,0.2733732321597522,36.23037977668416,176.22842317409197
J06032806-2633350,12.769,0.599,4.48,12.018,0.609,11.673,0.584,g0603281-263335,1,p,6.0578,-26.55964,12115,0.353,0.363,0.338,3.082,3.215,3.328,2.314,2.0,1018.0,3.0,3.0,12310.0,1.5103,0.7929,1,1,1,171.81960005672954,-24.502363518982413,-24.532304564732524,0.029941045750110362,36.20530456473252,174.20511915540973
J06033214-2749150,12.515,0.594,4.8,11.822,0.575,11.652,0.491,g0603321-274915,1,,6.05893,-27.82089,12505,0.355,0.336,0.252,3.197,3.364,3.524,2.402,0.0,,,,,3.3926,0.1305,1,1,1,177.35073039285206,-24.592164906947396,-24.821044395171217,0.22887948822382143,36.473044395171215,197.06471929307665
J06033625-2639270,13.03,0.766,6.0,12.499,0.668,12.25,0.634,g0603363-263927,1,,6.06007,-26.65755,12655,0.52,0.422,0.388,2.644,2.905,2.998,2.202,0.0,1018.0,3.0,3.0,12310.0,1.7368,0.6207,1,1,1,179.47808821443766,-24.02005717408615,-24.16481750781055,0.144760333724399,36.414817507810554,191.85075010684946
J06033961-2641550,13.645,0.326,3.88,12.954,0.33,12.719,0.219,g0603396-264155,1,,6.06101,-26.69861,11876,0.065,0.069,-0.042,3.276,3.397,3.64,2.315,1.0,,,,,1.7001,0.8472,1,0,0,168.43000992766983,-23.413097371234826,-24.535585699169328,1.1224883279345015,37.254585699169326,282.4341060179754
J06034113-1835322,13.312,0.589,3.42,12.485,0.646,12.28,0.573,g0603411-183532,1,,6.06142,-18.59233,14992,0.424,0.481,0.408,2.929,2.987,3.122,2.154,0.5,,,,,5.0122,0.0812,1,1,1,212.62232307474116,-24.358044294333304,-24.007323054843994,-0.3507212394893102,36.287323054843995,180.91084867706678
J06034185-4518185,12.698,0.468,6.0,11.933,0.468,11.443,0.571,g0603419-451819,1,p,6.06163,-45.30522,12052,0.219,0.219,0.322,3.379,3.535,3.449,2.36,1.0,983.0,16.0,11.0,12205.0,1.0991,1.6265,1,1,1,170.9261097716636,-24.721042041621388,-24.683236748825475,-0.03780529279591249,36.12623674882548,167.97604430170514
J06034225-3209422,13.264,0.47,6.0,12.573,0.467,12.333,0.408,g0603423-320943,1,p,6.06174,-32.1618,9987,0.137,0.134,0.075,3.13,3.266,3.415,2.142,1.0,,,,,2.2691,0.3091,1,1,1,141.6394837611686,-23.422921675996434,-23.96794944160235,0.5450277656059157,36.30094944160235,182.04966676891195
J06034326-3446492,12.813,0.663,6.0,12.135,0.639,11.816,0.649,g0603433-344649,1,p,6.06202,-34.78039,8577,0.267,0.243,0.253,2.918,3.09,3.139,2.085,1.0,,,,,3.0668,0.1659,1,1,1,121.64232023826406,-23.60942347700304,-23.780924778704563,0.17150130170152167,35.59692477870456,131.6391155572169
J06035693-4917254,13.285,0.589,4.63,12.451,0.692,12.244,0.602,g0603569-491726,1,p,6.06581,-49.29044,14838,0.42,0.523,0.433,2.914,2.892,3.068,2.34,0.5,,,,,3.5152,0.1498,1,1,1,210.43823571124662,-24.37162326033949,-24.61761406008941,0.24599079974991866,36.86161406008941,235.68004478103558
J06040742-1255008,12.897,0.717,2.76,12.178,0.706,11.736,0.75,g0604075-125501,1,,6.06874,-12.91686,12682,0.484,0.473,0.517,2.866,3.003,3.001,2.137,2.0,,,,,6.7686,0.0374,1,1,1,179.86101262232307,-24.5386851708695,-23.951543769418336,-0.5871414014511629,35.68754376941834,137.24886253808776
J06040952-5437220,11.942,0.673,4.67,11.269,0.642,11.07,0.579,g0604095-543722,1,p,6.06931,-54.62275,9798,0.333,0.302,0.239,3.262,3.443,3.582,2.231,0.0,,,,,2.7222,0.2441,1,1,1,138.95901290597078,-24.644433602216345,-24.259970406477848,-0.38446319573849763,35.32997040647785,116.41101644358609
J06041493-5939360,13.328,0.566,5.52,12.755,0.482,12.294,0.586,g0604149-593936,1,,6.0708,-59.66,14231,0.38,0.296,0.4,2.941,3.189,3.08,2.233,1.0,,,,,10.5184,0.0221,1,1,1,201.82952772656358,-24.230923519876264,-24.266532675351456,0.03560915547519272,36.56053267535145,205.1665403067237
J06041905-2704538,12.917,0.399,6.0,12.068,0.504,12.08,0.27,g0604190-270454,1,,6.07196,-27.08156,12086,0.146,0.251,0.017,3.423,3.405,3.794,2.284,2.0,,,,,2.2983,0.2983,1,1,1,171.40831087788965,-24.090159376176977,-24.433870531628422,0.3437111554514445,36.51387053162842,200.80480759923023
J06042048-7148018,13.751,0.162,4.89,13.057,0.127,12.744,0.181,g0604205-714802,1,,6.07237,-71.80042,10352,-0.156,-0.191,-0.137,3.564,3.761,3.71,2.433,0.0,,,,,,,0,0,0,146.81605446036022,-23.089867743237914,-24.92275956271212,1.8328918194742059,37.666759562712116,341.46949520757096
J06042409-2217275,12.467,0.856,6.0,11.984,0.721,11.674,0.695,g0604241-221728,1,,6.07336,-22.291,15294,0.697,0.562,0.536,2.713,3.026,3.112,2.27,0.0,1362.0,4.0,1.0,15213.0,1.6872,0.4948,1,1,1,216.90540348886682,-25.007351855879342,-24.387934649513177,-0.6194172063661654,36.06193464951318,163.07482828970018
J06043032-1911275,12.065,0.801,4.35,11.267,0.838,11.071,0.773,g0604303-191127,1,p,6.07509,-19.19094,8098,0.39,0.427,0.362,2.958,3.05,3.197,2.097,2.0,482.0,2.0,1.0,8280.0,2.2258,0.4172,1,1,1,114.84895759466741,-24.229635288776763,-23.820298391946203,-0.40933689683055974,34.8912983919462,95.1173360255173
J06043117-5305495,12.11,0.738,6.0,11.298,0.783,11.106,0.725,g0604312-530550,1,p,6.07533,-53.09708,9889,0.401,0.446,0.388,3.06,3.146,3.274,2.282,2.5,,,,,1.7571,0.5484,1,1,1,140.24960998439937,-24.628508311072057,-24.427308262754817,-0.20120004831724003,35.533308262754815,127.83849598762158
J06043766-6505593,12.392,0.683,5.22,11.585,0.716,11.32,0.697,g0604376-650560,1,p,6.07712,-65.09986,10689,0.379,0.412,0.393,3.066,3.173,3.247,2.306,1.0,,,,,,,1,1,1,151.59551836618917,-24.58343181196818,-24.506055489238097,-0.07737632273008188,35.8260554892381,146.2888068781385
J06044377-2245546,13.021,0.547,6.0,12.417,0.468,11.933,0.586,g0604438-224555,1,p,6.07883,-22.76517,15174,0.387,0.308,0.426,3.108,3.357,3.226,2.175,1.0,,,,,1.2739,1.066,1,1,1,215.20351723159834,-24.731246825255027,-24.07622687801686,-0.6550199472381664,36.00922687801686,159.16419445978224
J06044492-7323594,10.407,1.057,5.09,9.671,1.061,9.432,1.036,g0604450-732359,1,p,6.07915,-73.39983,4504,0.388,0.392,0.367,3.073,3.213,3.317,2.143,3.0,,,,,,,1,1,1,63.87746418947667,-24.594738335831238,-23.971230576039154,-0.6235077597920835,33.40323057603916,47.93426971329485
J06045486-5413345,12.308,0.602,4.67,11.681,0.537,11.54,0.411,g0604549-541335,1,p,6.08191,-54.22631,10908,0.306,0.241,0.115,3.265,3.494,3.732,2.299,2.0,,,,,2.6263,0.2622,1,1,1,154.70146078570414,-24.40747207296275,-24.483087548180475,0.07561547521772383,36.02308754818047,160.18340074498855
J06050071-5315388,13.127,0.534,3.39,12.326,0.601,12.024,0.565,g0605007-531539,1,p,6.08353,-53.26078,10010,0.202,0.269,0.233,3.066,3.102,3.228,2.057,4.5,,,,,1.7345,0.5688,0,0,0,141.96567862714508,-23.73691681401138,-23.68905301447407,-0.04786379953731057,35.71305301447407,138.87069304708663
J06050462-2631430,13.337,0.195,3.83,12.607,0.22,12.436,0.15,g0605046-263143,1,p,6.08462,-26.52867,12297,-0.051,-0.026,-0.096,3.664,3.759,3.892,2.198,1.0,,,,,2.0605,0.4463,1,1,1,174.40079421358672,-23.771742291795608,-24.151692970063337,0.3799506782677291,36.58769297006334,207.7488335444447
J06052721-1348563,12.787,0.474,5.84,11.933,0.518,11.661,0.474,g0605272-134856,1,p,6.09089,-13.81564,11036,0.183,0.227,0.183,3.376,3.462,3.577,2.227,0.5,,,,,5.3052,0.0602,1,1,1,156.51680612679053,-24.311804885650528,-24.246845868730635,-0.06495901691989303,35.90784586873063,151.90398730603044
J06052900-4924311,13.669,0.4,6.0,12.713,0.509,12.428,0.512,g0605290-492431,1,p,6.09139,-49.40864,14989,0.235,0.344,0.347,3.141,3.155,3.175,2.283,1.0,,,,,2.3592,0.3364,0,1,1,212.57977591830945,-24.209609724622467,-24.43058939719162,0.22097967256915396,36.85858939719162,235.35199251330278
J06053556-5527114,12.435,0.734,6.0,11.738,0.593,11.569,0.461,g0605355-552712,1,p,6.0932,-55.45319,9679,0.388,0.247,0.115,2.941,3.352,3.618,2.116,3.0,,,,,3.5654,0.1789,1,1,1,137.27130903417955,-24.11889887590675,-23.882639946245465,-0.23625892966128603,35.451639946245464,123.11982492133663
J06054592-6008263,12.94,0.482,4.8,12.337,0.382,11.965,0.353,g0605459-600826,1,p,6.09609,-60.14061,15821,0.339,0.239,0.21,3.275,3.565,3.68,2.389,1.0,,,,,3.53,0.2241,1,1,1,224.37952063537085,-24.789916079299296,-24.778389647492773,-0.011526431806522908,36.743389647492776,223.1916431467642
J06054691-4453400,13.05,0.508,6.0,12.334,0.467,12.128,0.414,g0605469-445340,1,p,6.09637,-44.89439,12414,0.259,0.218,0.165,3.164,3.381,3.492,2.203,0.0,983.0,16.0,11.0,12205.0,0.6419,5.1496,1,1,1,176.06013331442347,-24.100305131861678,-24.168098642247354,0.06779351038567683,36.29609864224736,181.6434443441124
J06054950-4928362,13.153,0.561,6.0,12.836,0.254,12.051,0.561,g0605495-492837,1,p,6.09708,-49.47681,15949,0.424,0.117,0.424,3.033,3.622,3.229,2.424,0.0,1472.0,6.0,5.0,16054.0,2.294,0.3476,1,1,1,226.19486597645724,-24.721413716842,-24.89322935278089,0.17181563593888782,36.94422935278089,244.81942329183462
J06061291-2428220,13.033,0.364,5.61,12.487,0.296,11.939,0.426,g0606129-242822,1,,6.10359,-24.47286,14517,0.186,0.118,0.248,3.464,3.668,3.542,2.255,0.0,,,,,4.7625,0.0788,1,1,1,205.88568997305345,-24.62913081075622,-24.338717632961128,-0.29041317779509157,36.27771763296113,180.11236406400087
J06061564-3449212,13.34,0.514,5.05,12.451,0.628,12.363,0.465,g0606156-344921,1,p,6.10434,-34.82258,11878,0.254,0.368,0.205,3.027,3.006,3.292,2.103,0.0,,,,,3.0351,0.1745,1,1,1,168.45837469862428,-23.769463031319802,-23.83998519856702,0.07052216724721916,36.20298519856702,174.0191486810668
J06062324-6107365,12.951,0.44,5.41,12.262,0.416,11.948,0.422,g0606233-610737,1,p,6.10646,-61.1268,8985,0.063,0.039,0.045,3.313,3.489,3.542,2.209,1.0,,,,,,,1,1,1,127.42873351297688,-23.57833683383975,-24.187785448868176,0.6094486150284268,36.13578544886818,168.71631831639564
J06062547-4503519,13.17,0.207,5.35,12.386,0.258,12.192,0.149,g0606255-450352,1,p,6.10708,-45.06441,12055,-0.042,0.009,-0.1,3.723,3.781,3.998,2.35,2.0,983.0,16.0,11.0,12205.0,0.4413,10.7543,1,1,1,170.9686569280953,-23.97258250018215,-24.650425404457444,0.6778429042752947,36.842425404457444,233.60658510989933
J06062858-2257378,13.556,0.231,1.81,12.88,0.21,12.586,0.205,g0606286-225738,1,p,6.10794,-22.96044,15267,0.074,0.053,0.048,3.528,3.689,3.727,2.354,1.0,,,,,2.1114,0.4301,1,0,0,216.5224790809814,-24.091514954579573,-24.663549942204657,0.5720349876250843,37.24954994220466,281.77988557935817
J06064152-1524238,13.284,0.434,2.15,12.567,0.374,12.256,0.364,g0606415-152424,1,,6.11153,-15.40658,10319,0.115,0.055,0.045,3.294,3.518,3.576,2.174,3.0,,,,,5.6831,0.0821,0,0,0,146.3480357396114,-23.570934488882443,-24.072945743580057,0.5020112546976137,36.32894574358006,184.41198760273778
J06064277-3302162,12.723,0.488,5.82,11.83,0.631,11.51,0.636,g0606428-330216,1,p,6.11188,-33.03789,11939,0.23,0.373,0.378,3.324,3.247,3.291,2.399,1.0,,,,,2.0304,0.4022,1,1,1,169.32350021273578,-24.63358618760438,-24.811200991860808,0.17761480425642873,36.321200991860806,183.7554371761804
J06064749-3348522,11.689,0.847,4.29,10.878,0.9,10.679,0.843,g0606475-334852,1,p,6.11319,-33.81453,11520,0.574,0.627,0.57,3.016,3.087,3.208,2.318,0.0,,,,,1.5933,0.5451,1,1,1,163.38108069777334,-25.387008822050753,-24.545429102479737,-0.8415797195710155,35.22442910247974,110.88832426335702
J06064850-4502359,11.525,1.172,6.0,10.808,1.117,10.492,1.14,g0606485-450236,1,p,6.11347,-45.04325,12325,0.923,0.868,0.891,2.452,2.695,2.697,2.366,1.5,983.0,16.0,11.0,12205.0,0.4539,9.6545,1,1,1,174.79790100694936,-25.720681066361124,-24.702923555446297,-1.0177575109148265,35.194923555446294,109.39178552904016
J06065224-7521527,11.298,1.033,3.69,10.563,1.033,10.21,1.024,g0606523-752153,1,p,6.11452,-75.36469,11308,0.752,0.752,0.743,2.815,2.956,3.04,2.253,4.0,,,,,3.8498,0.1155,1,1,1,160.37441497659904,-25.815675425702196,-24.33215536408752,-1.4835200616146764,34.54215536408752,80.98993917777364
J06070178-6921180,11.896,0.619,6.0,11.253,0.564,10.985,0.563,g0607017-692118,1,p,6.11715,-69.35494,4480,-0.052,-0.107,-0.108,3.353,3.574,3.642,2.204,2.0,,,,,6.4465,0.0511,1,1,1,63.53708693802297,-23.030136496605508,-24.17137977668416,1.1412432800786512,35.15637977668416,107.46720535021423
J06070288-4929163,13.407,0.443,6.0,12.837,0.326,12.418,0.423,g0607029-492916,1,p,6.11748,-49.48789,16160,0.306,0.189,0.286,3.17,3.48,3.36,2.451,0.5,1472.0,6.0,5.0,16054.0,1.7579,0.5255,1,1,1,229.18734931215428,-24.382953208807628,-24.981819982574578,0.5988667737669502,37.39981998257458,301.9701373495692
J06070346-4236137,13.569,0.427,2.92,13.129,0.193,12.714,0.324,g0607035-423614,1,p,6.11763,-42.60378,13945,0.233,-0.001,0.13,3.127,3.619,3.438,2.217,2.5,,,,,3.0313,0.251,1,0,0,197.77336548007372,-23.76683901962513,-24.214034524362603,0.44719550473747205,36.9280345243626,243.00035321596386
J06070736-4511087,13.537,0.172,5.87,12.781,0.139,12.143,0.351,g0607073-451109,1,p,6.11871,-45.18572,11996,-0.077,-0.11,0.102,3.654,3.866,3.617,2.304,0.5,983.0,16.0,11.0,12205.0,0.5172,7.828,1,1,1,170.13189618493828,-24.010928712052234,-24.49949322036449,0.48856450831225473,36.642493220364486,213.05839155563277
J06070733-4456347,12.495,0.591,6.0,11.966,0.421,11.484,0.522,g0607074-445635,1,p,6.11871,-44.94305,12775,0.342,0.172,0.273,3.228,3.625,3.537,2.086,2.0,983.0,16.0,11.0,12205.0,0.6236,5.3146,1,1,1,181.17997447170612,-24.806550970648537,-23.784205913141363,-1.0223450575071737,35.268205913141365,113.14651519195824
J06070951-4834254,13.686,0.19,6.0,13.003,0.11,12.648,0.175,g0607095-483425,1,p,6.11932,-48.57367,12803,-0.039,-0.119,-0.054,3.541,3.826,3.759,2.197,2.0,,,,,3.7828,0.134,0,0,0,181.57708126506878,-23.647305154068157,-24.148411835626536,0.5011066815583796,36.796411835626536,228.70853242505208
J06071029-4510548,11.989,0.917,5.47,11.219,0.913,11.362,0.703,g0607103-451055,1,p,6.11953,-45.18195,11756,0.668,0.664,0.454,2.783,2.943,3.226,2.123,3.0,983.0,16.0,11.0,12205.0,0.638,5.0131,1,1,1,166.72812367040135,-24.74804431361766,-23.90560788730309,-0.8424364263145705,35.26760788730309,113.11535881036643
J06071469-4746558,13.742,0.274,6.0,13.195,0.175,12.827,0.155,g0607147-474656,1,p,6.12075,-47.78225,14093,0.084,-0.015,-0.035,3.363,3.629,3.73,2.127,2.0,,,,,,,0,0,0,199.87235853070484,-23.676763686257523,-23.9187324250503,0.24196873879277803,36.7457324250503,223.4325720855828
J06071786-5308494,12.543,0.505,6.0,11.884,0.442,11.533,0.444,g0607178-530849,1,p,6.12162,-53.14703,10282,0.185,0.122,0.124,3.358,3.598,3.667,2.368,2.0,,,,,2.4258,0.2877,1,1,1,145.82328747695362,-24.28613442426986,-24.709485824319902,0.42335140005004135,36.2424858243199,177.2136476338907
J06072014-2322028,11.614,0.892,5.79,10.969,0.823,10.719,0.787,g0607202-232203,1,p,6.12227,-23.36753,11551,0.62,0.551,0.515,2.957,3.205,3.305,2.375,0.5,,,,,3.6367,0.128,1,1,1,163.82073464756772,-25.352844345886496,-24.732453765377528,-0.6203905805089676,35.45145376537753,123.10926914678127
J06072051-4511568,13.649,0.489,2.41,12.703,0.629,12.59,0.455,g0607205-451157,1,,6.12236,-45.19917,12206,0.24,0.38,0.206,2.975,2.917,3.23,2.246,2.0,983.0,16.0,11.0,12205.0,0.5119,8.8023,1,1,0,173.11019713515813,-23.60161325471766,-24.309187423029897,0.7075741683122381,36.8991874230299,239.79354304239416
J06072382-4525068,14.191,0.4,4.31,13.197,0.559,12.768,0.61,g0607238-452507,1,,6.12329,-45.41856,15623,0.252,0.411,0.462,2.951,2.875,2.85,2.176,2.0,,,,,5.1449,0.1134,0,0,0,221.57140831087787,-23.959568590436714,-24.079508012453665,0.11993942201695162,36.847508012453666,234.15401151349724
J06072525-2317468,13.166,0.568,6.0,12.526,0.432,12.193,0.497,g0607253-231747,1,,6.12369,-23.29633,11791,0.304,0.168,0.233,2.985,3.366,3.295,2.2,1.0,,,,,3.4099,0.1521,1,1,1,167.22450716210466,-23.923499623449448,-24.158255238936945,0.23475561548749724,36.35125523893694,186.31638438616187
J06073442-2838232,12.607,0.638,5.4,11.795,0.724,11.768,0.503,g0607344-283823,1,p,6.12623,-28.63978,12690,0.405,0.491,0.27,3.073,3.078,3.453,2.187,1.5,,,,,4.9535,0.0642,1,1,1,179.97447170614095,-24.508054537088313,-24.1156004912585,-0.3924540458298118,35.883600491258505,150.21735068290894
J06073771-4918147,13.75,0.332,3.0,12.917,0.364,12.484,0.439,g0607377-491815,1,,6.12714,-49.30414,16281,0.195,0.227,0.302,3.255,3.372,3.301,2.196,2.5,1472.0,6.0,5.0,16054.0,1.204,1.1437,0,0,1,230.9034179549,-24.33315180811048,-24.145130701189732,-0.18802110692074692,36.62913070118973,211.75132680331703
J06073986-4935457,13.499,0.547,4.31,12.763,0.54,12.482,0.439,g0607399-493546,1,p,6.12774,-49.59611,15711,0.41,0.403,0.302,2.928,3.083,3.303,2.278,2.0,1472.0,6.0,5.0,16054.0,1.3557,0.9311,1,1,1,222.81945823287475,-24.25776556972053,-24.414183725007604,0.15641815528707426,36.8961837250076,239.46207695465625
J06074600-3330102,13.635,0.467,5.24,12.773,0.574,12.786,0.4,g0607460-333010,1,,6.12944,-33.50289,14939,0.301,0.408,0.234,3.021,3.002,3.256,2.185,2.0,,,,,,,1,1,0,211.8706566444476,-23.84435406293499,-24.109038222384896,0.26468415944990653,36.8950382223849,239.33578840606725
J06075439-4538266,12.164,0.891,6.0,11.148,1.039,10.905,0.929,g0607544-453827,1,p,6.13177,-45.64078,15414,0.738,0.886,0.776,2.774,2.73,2.955,2.328,0.0,,,,,6.0136,0.0537,1,1,1,218.60728974613528,-25.793323199864737,-24.57824044684777,-1.2150827530169686,35.483240446847766,124.92463504545161
J06075582-1149163,13.28,0.249,3.08,12.371,0.287,12.121,0.205,g0607559-114916,1,,6.13218,-11.82114,10589,-0.059,-0.021,-0.103,3.678,3.779,3.953,2.313,1.0,,,,,5.0197,0.081,1,1,1,150.17727981846545,-23.762021168139874,-24.529023430295723,0.7670022621558488,36.650023430295725,213.7985158344389
J06075636-4459156,12.697,0.421,5.53,11.758,0.541,11.659,0.39,g0607564-445916,1,p,6.13233,-44.98767,12536,0.172,0.292,0.141,3.486,3.468,3.73,2.374,1.0,983.0,16.0,11.0,12205.0,0.5265,7.4576,1,1,1,177.79038434264643,-24.590541343917454,-24.729172630940724,0.13863128702326932,36.38817263094072,189.5110449061877
J06075661-4318496,13.35,0.589,3.52,12.483,0.727,11.932,0.918,g0607566-431850,1,p,6.13239,-43.31378,13796,0.39,0.528,0.719,2.897,2.813,2.566,2.228,4.0,,,,,1.7299,0.5844,1,1,1,195.66019004396537,-24.52551235509155,-24.25012700316744,-0.2753853519241112,36.18212700316744,172.35560079884
